,Time,Parts,Joint,Label,X,Y,Z
166,7,Body,Head,-,0.04914006220496951,0.04203043453162532,0.5758747458457949
167,7,Body,Nose,0,0.05061173068679631,0.10520742408698422,0.6643040776252747
168,8,Left Hand,Mid Shoulder,-,0.020040974593939536,0.09940074767473554,0.47403162717819214
169,8,Left Hand,Left Shoulder,1,0.13790427950698353,0.10254057134989124,0.3715965151786804
170,8,Left Hand,Left Elbow,3,0.20284772721606714,0.06198811169269894,0.1020190119743345
171,8,Left Hand,Left Wrist,5,0.27635628787356836,-9.308372136729304e-05,-0.13101917505264282
172,8,Right Hand,Mid Shoulder,-,0.020040974593939536,0.09940074767473554,0.47403162717819214
173,8,Right Hand,Right Shoulder,2,-0.11787394376915467,0.08421279873255114,0.4251866936683655
174,8,Right Hand,Right Elbow,4,-0.23521856161278257,0.022754300493033938,0.18118268251419067
175,8,Right Hand,Right Wrist,6,-0.12964416237991827,-0.09406457458135256,0.349071204662323
176,8,Left Leg,Mid Hip,-,0.0,0.0,0.0
177,8,Left Leg,Left Hip,7,0.13124915269690973,0.0026130919486604385,-0.0048528313636779785
178,8,Left Leg,Left Knee,9,0.07709709612208823,-0.17411259923574107,-0.40626189112663275
179,8,Left Leg,Left Ankle,11,0.020844542063059635,-0.23722184811231267,-0.8512306809425354
180,8,Right Leg,Mid Hip,-,0.0,0.0,0.0
181,8,Right Leg,Right Hip,8,-0.13124283345860016,-0.0026059792235172616,0.004798233509063721
182,8,Right Leg,Right Knee,10,-0.10508490296524536,0.03637199487093304,-0.4310737252235413
183,8,Right Leg,Right Ankle,12,-0.12232082279842867,0.2784803995073161,-0.8067059516906738
184,8,Body,Mid Hip,14,0.0,0.0,0.0
185,8,Body,Waist,-,-0.026196374916253165,0.053848642963202936,0.22654718160629272
186,8,Body,Mid Shoulder,13,0.020040974593939536,0.09940074767473554,0.47403162717819214
187,8,Body,Head,-,0.047107268697800436,0.045832742112906937,0.5755410790443423
188,8,Body,Nose,0,0.049380574948372634,0.11026512469652514,0.6632848381996155
189,9,Left Hand,Mid Shoulder,-,0.019134405847580555,0.1034275630554475,0.4731498956680298
190,9,Left Hand,Left Shoulder,1,0.13668074816087025,0.1074854472717561,0.3709033727645874
191,9,Left Hand,Left Elbow,3,0.20088728874543446,0.0671078601917543,0.10162723064422607
192,9,Left Hand,Left Wrist,5,0.27401885002473136,0.006940890296391396,-0.13128662109375
193,9,Right Hand,Mid Shoulder,-,0.019134405847580555,0.1034275630554475,0.4731498956680298
194,9,Right Hand,Right Shoulder,2,-0.11907373756548614,0.08649605904429329,0.4246201515197754
195,9,Right Hand,Right Elbow,4,-0.23594043046614385,0.020430628403118996,0.18120837211608887
196,9,Right Hand,Right Wrist,6,-0.13497241229197243,-0.09436183776051621,0.34929049015045166
197,9,Left Leg,Mid Hip,-,0.0,0.0,0.0
198,9,Left Leg,Left Hip,7,0.13141887992242116,0.0033662581881798957,-0.004011690616607666
199,9,Left Leg,Left Knee,9,0.07525464504578845,-0.1681977471271238,-0.40769794583320623
200,9,Left Leg,Left Ankle,11,0.016578476723225256,-0.2231008669295988,-0.8538527488708497
201,9,Right Leg,Mid Hip,-,0.0,0.0,0.0
202,9,Right Leg,Right Hip,8,-0.13141280800482485,-0.0033590093189559043,0.003956139087677002
203,9,Right Leg,Right Knee,10,-0.10685758680483555,0.0338831285080232,-0.4332350790500641
204,9,Right Leg,Right Ankle,12,-0.13033119231840826,0.2879554966530122,-0.7987883687019349
205,9,Body,Mid Hip,14,0.0,0.0,0.0
206,9,Body,Waist,-,-0.027360130254237443,0.055320356234005795,0.22597944736480713
207,9,Body,Mid Shoulder,13,0.019134405847580555,0.1034275630554475,0.4731498956680298
208,9,Body,Head,-,0.04676553591707486,0.050965521677426295,0.5756313800811768
209,9,Body,Nose,0,0.04920445367315546,0.1169858912071504,0.6624025106430054
210,10,Left Hand,Mid Shoulder,-,0.018037887446553165,0.10650140385587287,0.47270673513412476
211,10,Left Hand,Left Shoulder,1,0.13572550766912167,0.11231387000043466,0.3711147904396055
212,10,Left Hand,Left Elbow,3,0.19973965936151217,0.07205306332070896,0.10201209783554077
213,10,Left Hand,Left Wrist,5,0.27361097388711636,0.012752357530189261,-0.13144725561141968
214,10,Right Hand,Mid Shoulder,-,0.018037887446553165,0.10650140385587287,0.47270673513412476
215,10,Right Hand,Right Shoulder,2,-0.12045784837755484,0.08738574724156926,0.42438238859176636
216,10,Right Hand,Right Elbow,4,-0.23712134904417323,0.01916176419217656,0.18138307332992554
217,10,Right Hand,Right Wrist,6,-0.13698134369406034,-0.09592485089342513,0.34611815214157127
218,10,Left Leg,Mid Hip,-,0.0,0.0,0.0
219,10,Left Leg,Left Hip,7,0.13148007743802737,0.005085460501504662,-0.0035614371299743652
220,10,Left Leg,Left Knee,9,0.07265957646814057,-0.16192367334406293,-0.4088466167449951
221,10,Left Leg,Left Ankle,11,0.011585967771679766,-0.20745336670916004,-0.8557527065277101
222,10,Right Leg,Mid Hip,-,0.0,0.0,0.0
223,10,Right Leg,Right Hip,8,-0.13147444076093953,-0.005078167063402338,0.00350588560104359
224,10,Right Leg,Right Knee,10,-0.10810282624515813,0.028004321860862463,-0.4344690144062042
225,10,Right Leg,Right Ankle,12,-0.13803029603514003,0.29162299971540045,-0.7910212874412538
226,10,Body,Mid Hip,14,0.0,0.0,0.0
227,10,Body,Waist,-,-0.028093201883166233,0.05640575628240176,0.2256743311882019
228,10,Body,Mid Shoulder,13,0.018037887446553165,0.10650140385587287,0.47270673513412476
229,10,Body,Head,-,0.046518637023837066,0.05401599745709966,0.5756956934928894
230,10,Body,Nose,0,0.04938296803084077,0.12034422497708866,0.6620098948478699
231,11,Left Hand,Mid Shoulder,-,0.01766752820185498,0.10964865608548272,0.4722308516502378
232,11,Left Hand,Left Shoulder,1,0.13555544238261058,0.11706374211644281,0.3710694909095764
233,11,Left Hand,Left Elbow,3,0.19926215331724959,0.07664210720395201,0.10219532251358032
234,11,Left Hand,Left Wrist,5,0.27331472556761577,0.01757876201008911,-0.13126105070114136
235,11,Right Hand,Mid Shoulder,-,0.01766752820185498,0.10964865608548272,0.4722308516502378
236,11,Right Hand,Right Shoulder,2,-0.12128936130829962,0.08837653322552791,0.42425602674484253
237,11,Right Hand,Right Elbow,4,-0.23786723990269812,0.01824958248471371,0.18137961626052856
238,11,Right Hand,Right Wrist,6,-0.13809091229268233,-0.09652375058794858,0.3430745005607605
239,11,Left Leg,Mid Hip,-,0.0,0.0,0.0
240,11,Left Leg,Left Hip,7,0.13164081793001967,0.007156114079407411,-0.00330507755279541
241,11,Left Leg,Left Knee,9,0.06932495157889197,-0.1535107381787384,-0.4102650582790375
242,11,Left Leg,Left Ankle,11,0.006849449087894678,-0.1903648860898101,-0.8576908707618713
243,11,Right Leg,Mid Hip,-,0.0,0.0,0.0
244,11,Right Leg,Right Hip,8,-0.13163555044957312,-0.007148787393816689,0.003249645233154297
245,11,Right Leg,Right Knee,10,-0.10979050029345672,0.01729078216885681,-0.4352673292160035
246,11,Right Leg,Right Ankle,12,-0.14827114720173992,0.2928387634310638,-0.7819775342941284
247,11,Body,Mid Hip,14,0.0,0.0,0.0
248,11,Body,Waist,-,-0.02839027721711312,0.05758760495518791,0.22537845373153664
249,11,Body,Mid Shoulder,13,0.01766752820185498,0.10964865608548272,0.4722308516502378
250,11,Body,Head,-,0.04694377999476268,0.05769230051373591,0.5750930905342104
251,11,Body,Nose,0,0.05050903927258328,0.12369699402188411,0.6614182591438293
252,12,Left Hand,Mid Shoulder,-,0.016694397851551853,0.11324880631036643,0.4717385768890381
253,12,Left Hand,Left Shoulder,1,0.13431832678588757,0.12221608669824484,0.3709845542907715
254,12,Left Hand,Left Elbow,3,0.19837569184574017,0.07998980195588953,0.10229909420013428
255,12,Left Hand,Left Wrist,5,0.27242395766052135,0.017860036206911834,-0.13003528118133545
256,12,Right Hand,Mid Shoulder,-,0.016694397851551853,0.11324880631036643,0.4717385768890381
257,12,Right Hand,Right Shoulder,2,-0.12220969311920264,0.08910251767701993,0.42433929443359375
258,12,Right Hand,Right Elbow,4,-0.23811427764621834,0.015866111827563135,0.18229937553405762
259,12,Right Hand,Right Wrist,6,-0.13680856935707195,-0.09632741300993067,0.33855438232421875
260,12,Left Leg,Mid Hip,-,0.0,0.0,0.0
261,12,Left Leg,Left Hip,7,0.13129374869140514,0.009787818280528833,-0.0034050941467285156
262,12,Left Leg,Left Knee,9,0.06611329801353345,-0.14723845212392916,-0.4112929701805115
263,12,Left Leg,Left Ankle,11,0.0012011576441181523,-0.17746527879171475,-0.8586919903755188
264,12,Right Leg,Mid Hip,-,0.0,0.0,0.0
265,12,Right Leg,Right Hip,8,-0.13128846399513344,-0.009780250626135967,0.0033500194549560547
266,12,Right Leg,Right Knee,10,-0.11117919050184355,0.0027894190079677337,-0.43542441725730896
267,12,Right Leg,Right Ankle,12,-0.15793570391861064,0.28617511303491483,-0.7725245356559753
268,12,Body,Mid Hip,14,0.0,0.0,0.0
269,12,Body,Waist,-,-0.029364133999024447,0.05839253575868494,0.22499275207519553
270,12,Body,Mid Shoulder,13,0.016694397851551853,0.11324880631036643,0.4717385768890381
271,12,Body,Head,-,0.048027058317984456,0.06334535391397364,0.5749332904815674
272,12,Body,Nose,0,0.05115340389284025,0.13032589466638453,0.6604170799255371
273,13,Left Hand,Mid Shoulder,-,0.014661065047675914,0.11398525718504962,0.47195374965667725
274,13,Left Hand,Left Shoulder,1,0.1324593710955923,0.1251365113621432,0.37227189540863037
275,13,Left Hand,Left Elbow,3,0.19883577406972103,0.08436317924315512,0.10354423522949219
276,13,Left Hand,Left Wrist,5,0.2725204962548559,0.01918666247183862,-0.12745660543441772
277,13,Right Hand,Mid Shoulder,-,0.014661065047675914,0.11398525718504962,0.47195374965667725
278,13,Right Hand,Right Shoulder,2,-0.12424932538897329,0.08722640756423052,0.42515861988067627
279,13,Right Hand,Right Elbow,4,-0.24094888686568078,0.011827545202322622,0.18495821952819824
280,13,Right Hand,Right Wrist,6,-0.12758602320582207,-0.09903780933564117,0.34460902214050293
281,13,Left Leg,Mid Hip,-,0.0,0.0,0.0
282,13,Left Leg,Left Hip,7,0.1307936745938604,0.012840102388508922,-0.003956496715545654
283,13,Left Leg,Left Knee,9,0.06256124258607082,-0.14102510925476958,-0.4126143455505371
284,13,Left Leg,Left Ankle,11,-0.007180081004207686,-0.16615162607376988,-0.8595595359802247
285,13,Right Leg,Mid Hip,-,0.0,0.0,0.0
286,13,Right Leg,Right Hip,8,-0.13078971325785457,-0.012832654678277279,0.003901064395904541
287,13,Right Leg,Right Knee,10,-0.11319109916121299,-0.012508107387475279,-0.4346783757209778
288,13,Right Leg,Right Ankle,12,-0.16893325864703,0.27839620593840664,-0.7621960639953614
289,13,Body,Mid Hip,14,0.0,0.0,0.0
290,13,Body,Waist,-,-0.030226924711769187,0.05841575745398582,0.22510230541229248
291,13,Body,Mid Shoulder,13,0.014661065047675914,0.11398525718504962,0.47195374965667725
292,13,Body,Head,-,0.048957421189243115,0.06466360572630943,0.5752201080322266
293,13,Body,Nose,0,0.050640350883895714,0.13197668079192224,0.6597548723220825
294,14,Left Hand,Mid Shoulder,-,0.013239369383882083,0.11365308411950535,0.4723549485206602
295,14,Left Hand,Left Shoulder,1,0.1309976509128319,0.12602805145615995,0.3735949397087097
296,14,Left Hand,Left Elbow,3,0.1994754454408394,0.08575589009160464,0.10576337575912476
297,14,Left Hand,Left Wrist,5,0.2728566905771004,0.018536409219450347,-0.1258212924003601
298,14,Right Hand,Mid Shoulder,-,0.013239369383882083,0.11365308411950535,0.4723549485206602
299,14,Right Hand,Right Shoulder,2,-0.12520696909086831,0.08498062737817234,0.4256491065025332
300,14,Right Hand,Right Elbow,4,-0.2419522920336021,0.008284767945951847,0.18683141469955444
301,14,Right Hand,Right Wrist,6,-0.12473400623457562,-0.09905869714384605,0.3431741595268252
302,14,Left Leg,Mid Hip,-,0.0,0.0,0.0
303,14,Left Leg,Left Hip,7,0.1297758898053871,0.014936502879208946,-0.004717409610748291
304,14,Left Leg,Left Knee,9,0.05911245255811078,-0.13321722499495076,-0.4148313403129578
305,14,Left Leg,Left Ankle,11,-0.013753301807810116,-0.15227312795286704,-0.8611518740653992
306,14,Right Leg,Mid Hip,-,0.0,0.0,0.0
307,14,Right Leg,Right Hip,8,-0.12977156729357373,-0.014929240713172453,0.0046617984771728516
308,14,Right Leg,Right Knee,10,-0.11574714572088851,-0.029236653963380353,-0.433057963848114
309,14,Right Leg,Right Ankle,12,-0.17978980333464273,0.26652728565568395,-0.7519489526748657
310,14,Body,Mid Hip,14,0.0,0.0,0.0
311,14,Body,Waist,-,-0.030385825195480717,0.05760446735257565,0.22543972730636597
312,14,Body,Mid Shoulder,13,0.013239369383882083,0.11365308411950535,0.4723549485206602
313,14,Body,Head,-,0.050773483357261284,0.06558733232850494,0.5753268599510193
314,14,Body,Nose,0,0.050403904757331384,0.13199870832795566,0.659990131855011
315,15,Left Hand,Mid Shoulder,-,0.011907787559721291,0.11624838281386465,0.4718928933143616
316,15,Left Hand,Left Shoulder,1,0.1285447678847049,0.13080118466132254,0.3731148838996887
317,15,Left Hand,Left Elbow,3,0.19574724653193698,0.08993680644744015,0.10561782121658303
